	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.859 ± 0.060210	0.785 ± 0.062426	0.15271 ± 0.031045	0.727 ± 0.094369	0.571 ± 0.124852	0.5195 ± 0.144547	0.707 ± 0.116075	0.635 ± 0.120065	0.747 ± 0.051100	0.960 ± 0.073691	0.855 ± 0.063264	0.832 ± 0.068985	0.589 ± 0.102104	0.982 ± 0.031782
precision_recall_auc	0.878 ± 0.037429	0.779 ± 0.046839	0.14244 ± 0.022109	0.718 ± 0.070750	0.559 ± 0.093679	0.4747 ± 0.115059	0.712 ± 0.091122	0.630 ± 0.090500	0.739 ± 0.038441	0.972 ± 0.065191	0.875 ± 0.038752	0.855 ± 0.049659	0.572 ± 0.078785	0.986 ± 0.030679
roc_auc	0.880 ± 0.044353	0.796 ± 0.063782	0.13870 ± 0.028306	0.740 ± 0.101471	0.592 ± 0.127565	0.4500 ± 0.096439	0.731 ± 0.081296	0.656 ± 0.105790	0.757 ± 0.058070	0.973 ± 0.043873	0.877 ± 0.045802	0.861 ± 0.056454	0.606 ± 0.124088	0.986 ± 0.021957
