	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.928 ± 0.029844	0.833 ± 0.037134	0.11036 ± 0.019131	0.806 ± 0.047691	0.665 ± 0.074267	0.3784 ± 0.089905	0.715 ± 0.077283	0.690 ± 0.073299	0.812 ± 0.040623	0.903 ± 0.065296	0.925 ± 0.031269	0.934 ± 0.027811	0.733 ± 0.073142	0.932 ± 0.049097
precision_recall_auc	0.937 ± 0.016881	0.799 ± 0.039736	0.12314 ± 0.021037	0.754 ± 0.059874	0.598 ± 0.079471	0.4116 ± 0.072883	0.699 ± 0.062399	0.646 ± 0.067698	0.767 ± 0.041889	0.932 ± 0.051932	0.935 ± 0.017502	0.937 ± 0.019793	0.639 ± 0.087841	0.959 ± 0.033539
roc_auc	0.933 ± 0.028585	0.820 ± 0.048828	0.11581 ± 0.027107	0.786 ± 0.071574	0.641 ± 0.097656	0.3988 ± 0.109598	0.712 ± 0.079337	0.675 ± 0.085164	0.798 ± 0.055885	0.914 ± 0.068983	0.931 ± 0.029937	0.937 ± 0.024361	0.700 ± 0.111727	0.941 ± 0.052705
