	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.672 ± 0.048975	0.666 ± 0.047653	0.22667 ± 0.023065	0.665 ± 0.048010	0.333 ± 0.095306	0.7561 ± 0.102966	0.340 ± 0.097504	0.336 ± 0.096248	0.745 ± 0.059429	0.595 ± 0.043533	0.655 ± 0.052028	0.732 ± 0.042414	0.756 ± 0.070273	0.577 ± 0.060795
precision_recall_auc	0.766 ± 0.049531	0.738 ± 0.040317	0.19607 ± 0.014033	0.737 ± 0.034075	0.476 ± 0.080634	0.6755 ± 0.071728	0.487 ± 0.072289	0.482 ± 0.076276	0.832 ± 0.034497	0.655 ± 0.046335	0.756 ± 0.053341	0.799 ± 0.027995	0.844 ± 0.035136	0.632 ± 0.075606
roc_auc	0.730 ± 0.043589	0.733 ± 0.052570	0.19705 ± 0.019198	0.728 ± 0.052252	0.467 ± 0.105140	0.6842 ± 0.093806	0.471 ± 0.102897	0.469 ± 0.103956	0.813 ± 0.056651	0.657 ± 0.050880	0.716 ± 0.050227	0.790 ± 0.026363	0.817 ± 0.064417	0.650 ± 0.064461
