	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.663 ± 0.036800	0.642 ± 0.041888	0.22699 ± 0.012617	0.660 ± 0.050891	0.285 ± 0.083777	0.7020 ± 0.063196	0.329 ± 0.111547	0.306 ± 0.096109	0.773 ± 0.090363	0.556 ± 0.026944	0.645 ± 0.043359	0.716 ± 0.028177	0.817 ± 0.108139	0.468 ± 0.056894
precision_recall_auc	0.736 ± 0.051132	0.676 ± 0.035088	0.20868 ± 0.017040	0.699 ± 0.025433	0.353 ± 0.070176	0.6383 ± 0.100841	0.417 ± 0.068103	0.383 ± 0.066498	0.840 ± 0.051739	0.578 ± 0.035472	0.723 ± 0.054829	0.771 ± 0.042507	0.889 ± 0.045361	0.464 ± 0.082433
roc_auc	0.740 ± 0.023233	0.692 ± 0.056258	0.19975 ± 0.022676	0.701 ± 0.049360	0.384 ± 0.112517	0.6272 ± 0.107683	0.413 ± 0.103001	0.398 ± 0.107360	0.807 ± 0.059294	0.606 ± 0.056595	0.726 ± 0.025774	0.788 ± 0.036526	0.839 ± 0.071482	0.545 ± 0.107137
