	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.582, 0.758]	[0.583, 0.735]	[0.18177, 0.25289]	[0.585, 0.732]	[0.167, 0.470]	[0.5249, 0.8825]	[0.169, 0.476]	[0.168, 0.473]	[0.647, 0.824]	[0.522, 0.652]	[0.556, 0.748]	[0.687, 0.813]	[0.667, 0.833]	[0.500, 0.682]
precision_recall_auc	[0.702, 0.847]	[0.667, 0.808]	[0.17516, 0.21320]	[0.682, 0.800]	[0.333, 0.616]	[0.5701, 0.8069]	[0.363, 0.616]	[0.348, 0.616]	[0.778, 0.889]	[0.577, 0.727]	[0.688, 0.843]	[0.758, 0.846]	[0.778, 0.889]	[0.500, 0.727]
roc_auc	[0.646, 0.798]	[0.652, 0.808]	[0.15824, 0.22180]	[0.632, 0.800]	[0.303, 0.616]	[0.5507, 0.8767]	[0.300, 0.616]	[0.302, 0.616]	[0.700, 0.889]	[0.600, 0.727]	[0.614, 0.789]	[0.760, 0.841]	[0.667, 0.889]	[0.545, 0.727]
