	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.024979	0.821 ± 0.032378	0.11116 ± 0.018497	0.788 ± 0.043484	0.642 ± 0.064757	0.3566 ± 0.045975	0.724 ± 0.073331	0.682 ± 0.066315	0.788 ± 0.027061	0.936 ± 0.061477	0.923 ± 0.025719	0.903 ± 0.025731	0.683 ± 0.052705	0.959 ± 0.039800
precision_recall_auc	0.900 ± 0.029603	0.784 ± 0.048121	0.12210 ± 0.013979	0.724 ± 0.081833	0.567 ± 0.096241	0.3852 ± 0.036919	0.706 ± 0.042727	0.631 ± 0.066558	0.750 ± 0.050904	0.956 ± 0.050935	0.897 ± 0.030625	0.884 ± 0.029008	0.594 ± 0.117268	0.973 ± 0.031782
roc_auc	0.901 ± 0.023359	0.784 ± 0.045411	0.12312 ± 0.012630	0.738 ± 0.055671	0.569 ± 0.090822	0.3851 ± 0.033899	0.663 ± 0.120324	0.614 ± 0.101837	0.756 ± 0.037102	0.907 ± 0.100933	0.898 ± 0.024250	0.894 ± 0.019232	0.628 ± 0.064417	0.941 ± 0.064461
