	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.867, 0.955]	[0.778, 0.861]	[0.08751, 0.15321]	[0.714, 0.839]	[0.556, 0.722]	[0.2960, 0.4597]	[0.626, 0.815]	[0.601, 0.767]	[0.733, 0.815]	[0.857, 1.000]	[0.863, 0.954]	[0.851, 0.944]	[0.556, 0.722]	[0.909, 1.000]
precision_recall_auc	[0.842, 0.946]	[0.694, 0.866]	[0.10431, 0.14824]	[0.560, 0.848]	[0.389, 0.732]	[0.3429, 0.4653]	[0.626, 0.773]	[0.509, 0.753]	[0.667, 0.840]	[0.857, 1.000]	[0.836, 0.945]	[0.831, 0.924]	[0.389, 0.778]	[0.909, 1.000]
roc_auc	[0.862, 0.925]	[0.687, 0.843]	[0.10360, 0.14006]	[0.625, 0.824]	[0.374, 0.687]	[0.3342, 0.4389]	[0.407, 0.759]	[0.390, 0.698]	[0.692, 0.833]	[0.714, 1.000]	[0.858, 0.923]	[0.869, 0.924]	[0.556, 0.778]	[0.818, 1.000]
