	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.900 ± 0.014857	0.805 ± 0.021599	0.13162 ± 0.006259	0.773 ± 0.028132	0.609 ± 0.043197	0.4165 ± 0.029779	0.653 ± 0.046923	0.630 ± 0.043944	0.788 ± 0.020223	0.865 ± 0.038519	0.897 ± 0.015736	0.889 ± 0.020335	0.700 ± 0.038845	0.909 ± 0.030303
precision_recall_auc	0.882 ± 0.034937	0.768 ± 0.049021	0.13319 ± 0.017139	0.711 ± 0.078443	0.536 ± 0.098043	0.4255 ± 0.059478	0.633 ± 0.079031	0.582 ± 0.086205	0.744 ± 0.047795	0.889 ± 0.058333	0.878 ± 0.037161	0.877 ± 0.025703	0.600 ± 0.104100	0.936 ± 0.038331
roc_auc	0.896 ± 0.022044	0.784 ± 0.035197	0.12221 ± 0.012338	0.737 ± 0.048371	0.569 ± 0.070394	0.3841 ± 0.032903	0.659 ± 0.078804	0.612 ± 0.070385	0.757 ± 0.035030	0.902 ± 0.067774	0.894 ± 0.022774	0.889 ± 0.022974	0.628 ± 0.069537	0.941 ± 0.043122
