	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.653, 0.950]	[0.662, 0.909]	[0.12438, 0.23189]	[0.667, 0.900]	[0.323, 0.818]	[0.3900, 0.7661]	[0.333, 0.818]	[0.328, 0.818]	[0.737, 1.000]	[0.583, 0.818]	[0.639, 0.949]	[0.699, 0.942]	[0.722, 1.000]	[0.545, 0.818]
precision_recall_auc	[0.616, 0.913]	[0.652, 0.826]	[0.13550, 0.21344]	[0.632, 0.811]	[0.303, 0.652]	[0.4541, 0.9429]	[0.300, 0.647]	[0.302, 0.649]	[0.700, 0.889]	[0.600, 0.789]	[0.583, 0.911]	[0.737, 0.894]	[0.667, 0.889]	[0.591, 0.818]
roc_auc	[0.721, 0.907]	[0.707, 0.854]	[0.11985, 0.19474]	[0.700, 0.842]	[0.414, 0.707]	[0.3724, 0.6825]	[0.414, 0.700]	[0.414, 0.704]	[0.762, 0.900]	[0.636, 0.800]	[0.703, 0.904]	[0.798, 0.919]	[0.722, 0.889]	[0.636, 0.818]
