	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.571, 0.784]	[0.634, 0.803]	[0.17704, 0.26536]	[0.634, 0.789]	[0.268, 0.606]	[0.6250, 1.0357]	[0.271, 0.600]	[0.269, 0.603]	[0.706, 0.882]	[0.565, 0.750]	[0.538, 0.775]	[0.672, 0.811]	[0.722, 0.889]	[0.500, 0.773]
precision_recall_auc	[0.572, 0.800]	[0.679, 0.803]	[0.15919, 0.23507]	[0.667, 0.789]	[0.359, 0.606]	[0.5411, 0.9640]	[0.356, 0.600]	[0.357, 0.603]	[0.737, 0.867]	[0.593, 0.750]	[0.543, 0.793]	[0.692, 0.833]	[0.722, 0.889]	[0.500, 0.773]
roc_auc	[0.611, 0.859]	[0.662, 0.808]	[0.15653, 0.23418]	[0.667, 0.800]	[0.323, 0.616]	[0.5203, 0.9349]	[0.333, 0.616]	[0.328, 0.616]	[0.750, 0.889]	[0.583, 0.727]	[0.583, 0.854]	[0.735, 0.859]	[0.778, 0.889]	[0.545, 0.727]
