	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.629, 0.853]	[0.598, 0.745]	[0.17759, 0.24504]	[0.638, 0.756]	[0.197, 0.490]	[0.6135, 0.9557]	[0.245, 0.553]	[0.219, 0.520]	[0.727, 0.923]	[0.517, 0.640]	[0.604, 0.848]	[0.702, 0.846]	[0.778, 0.944]	[0.364, 0.591]
precision_recall_auc	[0.622, 0.871]	[0.583, 0.803]	[0.15901, 0.24296]	[0.585, 0.789]	[0.167, 0.606]	[0.5186, 0.9393]	[0.169, 0.600]	[0.168, 0.603]	[0.647, 0.923]	[0.522, 0.750]	[0.591, 0.867]	[0.687, 0.874]	[0.667, 0.944]	[0.409, 0.773]
roc_auc	[0.699, 0.837]	[0.639, 0.808]	[0.15637, 0.22353]	[0.651, 0.800]	[0.278, 0.616]	[0.5177, 0.7300]	[0.293, 0.616]	[0.285, 0.616]	[0.733, 0.917]	[0.560, 0.750]	[0.670, 0.834]	[0.755, 0.851]	[0.778, 0.944]	[0.500, 0.773]
