	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.815 ± 0.051885	0.796 ± 0.037343	0.14618 ± 0.024872	0.777 ± 0.039664	0.592 ± 0.074686	0.5389 ± 0.141273	0.593 ± 0.076579	0.593 ± 0.075587	0.820 ± 0.031681	0.772 ± 0.051103	0.798 ± 0.062262	0.868 ± 0.033764	0.783 ± 0.040992	0.809 ± 0.051604
precision_recall_auc	0.869 ± 0.030861	0.759 ± 0.069649	0.14483 ± 0.021379	0.691 ± 0.126913	0.518 ± 0.139298	0.4663 ± 0.066683	0.627 ± 0.085179	0.566 ± 0.102375	0.747 ± 0.074599	0.881 ± 0.093104	0.864 ± 0.032701	0.876 ± 0.027791	0.600 ± 0.177237	0.918 ± 0.063564
roc_auc	0.873 ± 0.041293	0.752 ± 0.071529	0.13958 ± 0.019369	0.685 ± 0.126257	0.505 ± 0.143057	0.4505 ± 0.065066	0.601 ± 0.097033	0.547 ± 0.110694	0.744 ± 0.075942	0.857 ± 0.091744	0.868 ± 0.044064	0.885 ± 0.027587	0.600 ± 0.175291	0.905 ± 0.062287
