	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.028389	0.859 ± 0.036108	0.10306 ± 0.025382	0.841 ± 0.042039	0.719 ± 0.072216	0.3495 ± 0.069538	0.760 ± 0.079890	0.739 ± 0.075165	0.839 ± 0.029651	0.921 ± 0.070417	0.932 ± 0.029282	0.924 ± 0.027236	0.778 ± 0.052378	0.941 ± 0.064461
precision_recall_auc	0.934 ± 0.027516	0.779 ± 0.061902	0.10575 ± 0.024575	0.716 ± 0.104622	0.557 ± 0.123804	0.3362 ± 0.069605	0.694 ± 0.083171	0.620 ± 0.099505	0.747 ± 0.056073	0.948 ± 0.071182	0.933 ± 0.028266	0.930 ± 0.027693	0.589 ± 0.131468	0.968 ± 0.043122
roc_auc	0.936 ± 0.031526	0.772 ± 0.067085	0.10258 ± 0.020869	0.710 ± 0.104147	0.544 ± 0.134170	0.3228 ± 0.056450	0.665 ± 0.113404	0.600 ± 0.117679	0.746 ± 0.064355	0.919 ± 0.092664	0.934 ± 0.032557	0.936 ± 0.026513	0.594 ± 0.138704	0.950 ± 0.058486
