	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.842 ± 0.041713	0.855 ± 0.024748	0.13880 ± 0.015784	0.841 ± 0.027599	0.710 ± 0.049496	0.4778 ± 0.056188	0.708 ± 0.046203	0.709 ± 0.047814	0.880 ± 0.035001	0.828 ± 0.019102	0.835 ± 0.045213	0.865 ± 0.027591	0.856 ± 0.046849	0.855 ± 0.019165
precision_recall_auc	0.863 ± 0.067860	0.849 ± 0.013267	0.13217 ± 0.013375	0.835 ± 0.015757	0.699 ± 0.026533	0.5171 ± 0.156956	0.698 ± 0.022957	0.698 ± 0.024707	0.871 ± 0.023953	0.827 ± 0.014670	0.855 ± 0.074516	0.887 ± 0.030832	0.844 ± 0.035136	0.855 ± 0.019165
roc_auc	0.843 ± 0.079952	0.841 ± 0.031506	0.13939 ± 0.025835	0.824 ± 0.038800	0.681 ± 0.063011	0.5493 ± 0.184528	0.684 ± 0.055226	0.683 ± 0.059049	0.857 ± 0.040591	0.827 ± 0.026522	0.834 ± 0.086187	0.867 ± 0.054935	0.822 ± 0.063072	0.859 ± 0.025802
