	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.039549	0.885 ± 0.038153	0.10598 ± 0.015830	0.873 ± 0.043391	0.770 ± 0.076306	0.3596 ± 0.037885	0.793 ± 0.086626	0.781 ± 0.080985	0.873 ± 0.031158	0.920 ± 0.071913	0.922 ± 0.042213	0.924 ± 0.020600	0.833 ± 0.045361	0.936 ± 0.061359
precision_recall_auc	0.917 ± 0.067377	0.868 ± 0.035702	0.11178 ± 0.019118	0.851 ± 0.041873	0.737 ± 0.071403	0.4244 ± 0.115843	0.783 ± 0.083114	0.759 ± 0.076704	0.841 ± 0.026581	0.942 ± 0.062420	0.914 ± 0.072706	0.922 ± 0.033221	0.778 ± 0.037037	0.959 ± 0.045201
roc_auc	0.902 ± 0.061657	0.845 ± 0.040928	0.11816 ± 0.020948	0.825 ± 0.046426	0.690 ± 0.081855	0.4408 ± 0.115058	0.719 ± 0.090817	0.705 ± 0.085988	0.831 ± 0.030870	0.888 ± 0.064926	0.898 ± 0.066634	0.910 ± 0.034830	0.772 ± 0.040992	0.918 ± 0.051604
