	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.928 ± 0.009968	0.860 ± 0.041990	0.11756 ± 0.009232	0.841 ± 0.049429	0.720 ± 0.083980	0.3963 ± 0.021002	0.775 ± 0.092415	0.747 ± 0.086845	0.832 ± 0.036432	0.944 ± 0.073681	0.926 ± 0.010227	0.907 ± 0.012485	0.761 ± 0.058853	0.959 ± 0.058486
precision_recall_auc	0.933 ± 0.010410	0.871 ± 0.026372	0.11328 ± 0.007844	0.853 ± 0.032628	0.741 ± 0.052745	0.3858 ± 0.020775	0.791 ± 0.056861	0.766 ± 0.052836	0.842 ± 0.025599	0.949 ± 0.049692	0.932 ± 0.010763	0.917 ± 0.010340	0.778 ± 0.045361	0.964 ± 0.035855
roc_auc	0.932 ± 0.011408	0.859 ± 0.036731	0.11385 ± 0.007596	0.841 ± 0.043129	0.719 ± 0.073461	0.3879 ± 0.021795	0.757 ± 0.082179	0.738 ± 0.077045	0.838 ± 0.028427	0.919 ± 0.064904	0.931 ± 0.011788	0.916 ± 0.011406	0.778 ± 0.045361	0.941 ± 0.052705
