	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.902 ± 0.024432	0.818 ± 0.040744	0.13109 ± 0.013854	0.796 ± 0.050115	0.636 ± 0.081487	0.4326 ± 0.033604	0.651 ± 0.080868	0.643 ± 0.080762	0.825 ± 0.042152	0.826 ± 0.059126	0.900 ± 0.025242	0.884 ± 0.023066	0.772 ± 0.071482	0.864 ± 0.056692
precision_recall_auc	0.917 ± 0.021176	0.839 ± 0.029042	0.12291 ± 0.010527	0.819 ± 0.033050	0.679 ± 0.058084	0.4137 ± 0.045918	0.697 ± 0.058461	0.688 ± 0.057553	0.836 ± 0.031799	0.862 ± 0.042361	0.915 ± 0.021970	0.899 ± 0.023583	0.783 ± 0.048644	0.895 ± 0.037421
roc_auc	0.915 ± 0.022424	0.835 ± 0.032856	0.12389 ± 0.011630	0.816 ± 0.035640	0.671 ± 0.065713	0.4204 ± 0.055007	0.686 ± 0.074129	0.678 ± 0.069202	0.837 ± 0.029781	0.849 ± 0.060091	0.913 ± 0.023237	0.897 ± 0.026513	0.789 ± 0.043823	0.882 ± 0.053354
