	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.902 ± 0.026914	0.849 ± 0.025202	0.12593 ± 0.016448	0.835 ± 0.026846	0.699 ± 0.050404	0.4218 ± 0.045125	0.700 ± 0.053597	0.699 ± 0.051914	0.871 ± 0.025035	0.828 ± 0.045062	0.899 ± 0.027907	0.891 ± 0.025050	0.844 ± 0.035136	0.855 ± 0.046945
precision_recall_auc	0.897 ± 0.019409	0.829 ± 0.047673	0.12515 ± 0.015088	0.805 ± 0.059986	0.658 ± 0.095346	0.4240 ± 0.049850	0.678 ± 0.082732	0.668 ± 0.088786	0.826 ± 0.052601	0.852 ± 0.040801	0.894 ± 0.020203	0.889 ± 0.019685	0.767 ± 0.086066	0.891 ± 0.031782
roc_auc	0.904 ± 0.014660	0.834 ± 0.035813	0.12338 ± 0.011501	0.815 ± 0.043024	0.668 ± 0.071625	0.4163 ± 0.044381	0.675 ± 0.066793	0.672 ± 0.069040	0.843 ± 0.039503	0.832 ± 0.034226	0.901 ± 0.015122	0.896 ± 0.017737	0.800 ± 0.059720	0.868 ± 0.025802
