	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.046427	0.863 ± 0.030564	0.10722 ± 0.026557	0.845 ± 0.035519	0.725 ± 0.061128	0.3765 ± 0.080152	0.758 ± 0.071183	0.741 ± 0.065221	0.845 ± 0.029279	0.913 ± 0.057913	0.909 ± 0.050081	0.896 ± 0.032471	0.789 ± 0.043823	0.936 ± 0.043913
precision_recall_auc	0.906 ± 0.041343	0.847 ± 0.037780	0.11678 ± 0.024073	0.825 ± 0.048571	0.694 ± 0.075559	0.3897 ± 0.085713	0.731 ± 0.065775	0.712 ± 0.068038	0.832 ± 0.043421	0.900 ± 0.051602	0.903 ± 0.043656	0.900 ± 0.038501	0.767 ± 0.077690	0.927 ± 0.038331
roc_auc	0.904 ± 0.045984	0.840 ± 0.048998	0.12240 ± 0.025890	0.819 ± 0.062455	0.680 ± 0.097997	0.3968 ± 0.083803	0.700 ± 0.086907	0.690 ± 0.091165	0.841 ± 0.050067	0.860 ± 0.062342	0.901 ± 0.049529	0.901 ± 0.034470	0.789 ± 0.089963	0.891 ± 0.057496
