	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.763 ± 0.054223	0.724 ± 0.029402	0.18966 ± 0.015725	0.695 ± 0.031206	0.448 ± 0.058805	0.5613 ± 0.038925	0.450 ± 0.061098	0.449 ± 0.059930	0.749 ± 0.023737	0.701 ± 0.038887	0.755 ± 0.059034	0.778 ± 0.041982	0.689 ± 0.028689	0.759 ± 0.037421
precision_recall_auc	0.771 ± 0.050012	0.756 ± 0.030969	0.18512 ± 0.016414	0.727 ± 0.033603	0.511 ± 0.061938	0.5527 ± 0.042681	0.518 ± 0.065823	0.514 ± 0.063769	0.772 ± 0.025313	0.746 ± 0.045200	0.762 ± 0.054369	0.791 ± 0.035733	0.711 ± 0.035136	0.800 ± 0.043913
roc_auc	0.760 ± 0.072714	0.741 ± 0.029908	0.18907 ± 0.022074	0.712 ± 0.030917	0.482 ± 0.059815	0.5627 ± 0.058085	0.486 ± 0.062104	0.484 ± 0.060912	0.761 ± 0.023742	0.725 ± 0.040599	0.753 ± 0.073677	0.779 ± 0.053585	0.700 ± 0.028689	0.782 ± 0.041770
