	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.040471	0.834 ± 0.032762	0.11795 ± 0.016506	0.815 ± 0.035887	0.667 ± 0.065525	0.4588 ± 0.132331	0.678 ± 0.071600	0.672 ± 0.068347	0.839 ± 0.026269	0.839 ± 0.055262	0.912 ± 0.043282	0.900 ± 0.028571	0.794 ± 0.037497	0.873 ± 0.051604
precision_recall_auc	0.916 ± 0.037606	0.823 ± 0.031952	0.11708 ± 0.018900	0.804 ± 0.034446	0.647 ± 0.063904	0.4351 ± 0.143776	0.658 ± 0.081581	0.652 ± 0.072375	0.829 ± 0.016469	0.829 ± 0.068881	0.914 ± 0.040122	0.908 ± 0.027676	0.783 ± 0.017568	0.864 ± 0.056692
roc_auc	0.907 ± 0.048667	0.818 ± 0.037171	0.12283 ± 0.026624	0.801 ± 0.038133	0.636 ± 0.074341	0.4630 ± 0.142530	0.643 ± 0.092745	0.640 ± 0.083086	0.836 ± 0.021634	0.807 ± 0.081949	0.903 ± 0.052606	0.900 ± 0.036794	0.800 ± 0.028689	0.836 ± 0.074843
