	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.046208	0.844 ± 0.016753	0.12414 ± 0.013225	0.831 ± 0.017828	0.688 ± 0.033505	0.5498 ± 0.247126	0.684 ± 0.033328	0.686 ± 0.033391	0.880 ± 0.021429	0.804 ± 0.025002	0.901 ± 0.050825	0.896 ± 0.025786	0.861 ± 0.029280	0.827 ± 0.028748
precision_recall_auc	0.893 ± 0.058512	0.840 ± 0.015048	0.12609 ± 0.022427	0.826 ± 0.014666	0.681 ± 0.030097	0.5201 ± 0.284520	0.679 ± 0.034567	0.680 ± 0.032327	0.869 ± 0.014374	0.811 ± 0.038437	0.890 ± 0.063132	0.895 ± 0.039867	0.844 ± 0.023424	0.836 ± 0.043913
roc_auc	0.903 ± 0.047474	0.830 ± 0.029922	0.12386 ± 0.020688	0.816 ± 0.029177	0.661 ± 0.059844	0.5410 ± 0.292127	0.659 ± 0.065064	0.660 ± 0.062433	0.858 ± 0.008906	0.801 ± 0.056220	0.900 ± 0.051922	0.901 ± 0.036126	0.833 ± 0.000000	0.827 ± 0.059844
