	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.675 ± 0.053347	0.657 ± 0.029426	0.22673 ± 0.016207	0.646 ± 0.035040	0.315 ± 0.058853	0.6763 ± 0.056158	0.315 ± 0.060467	0.315 ± 0.059649	0.718 ± 0.039697	0.596 ± 0.023926	0.658 ± 0.061238	0.709 ± 0.039027	0.706 ± 0.058853	0.609 ± 0.031782
precision_recall_auc	0.632 ± 0.067597	0.605 ± 0.059069	0.23669 ± 0.017942	0.532 ± 0.112554	0.210 ± 0.118138	0.6910 ± 0.055747	0.217 ± 0.111823	0.213 ± 0.115180	0.641 ± 0.057130	0.576 ± 0.056173	0.611 ± 0.076112	0.670 ± 0.046746	0.506 ± 0.146869	0.705 ± 0.057695
roc_auc	0.687 ± 0.055964	0.663 ± 0.043136	0.22049 ± 0.015437	0.639 ± 0.058116	0.327 ± 0.086272	0.6585 ± 0.050039	0.336 ± 0.093960	0.331 ± 0.089709	0.716 ± 0.059547	0.619 ± 0.059651	0.671 ± 0.061604	0.715 ± 0.035609	0.672 ± 0.115500	0.655 ± 0.091413
