	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.879 ± 0.035716	0.851 ± 0.026130	0.13215 ± 0.006273	0.837 ± 0.027972	0.701 ± 0.052259	0.4417 ± 0.018813	0.697 ± 0.053054	0.699 ± 0.052642	0.877 ± 0.023647	0.820 ± 0.033674	0.872 ± 0.042960	0.890 ± 0.011640	0.856 ± 0.028689	0.845 ± 0.031782
precision_recall_auc	0.900 ± 0.030956	0.847 ± 0.017659	0.12580 ± 0.004561	0.832 ± 0.018463	0.693 ± 0.035317	0.4298 ± 0.034426	0.692 ± 0.037862	0.693 ± 0.036541	0.866 ± 0.014051	0.826 ± 0.029262	0.896 ± 0.034637	0.897 ± 0.015312	0.839 ± 0.017568	0.855 ± 0.028748
roc_auc	0.897 ± 0.028918	0.847 ± 0.017659	0.12688 ± 0.005224	0.832 ± 0.018463	0.693 ± 0.035317	0.4283 ± 0.035731	0.692 ± 0.037862	0.693 ± 0.036541	0.866 ± 0.014051	0.826 ± 0.029262	0.894 ± 0.032499	0.894 ± 0.012975	0.839 ± 0.017568	0.855 ± 0.028748
