	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.757 ± 0.057365	0.682 ± 0.053672	0.21724 ± 0.028974	0.602 ± 0.069250	0.365 ± 0.107344	0.7094 ± 0.121322	0.434 ± 0.140381	0.397 ± 0.121441	0.680 ± 0.038006	0.754 ± 0.108949	0.750 ± 0.058940	0.713 ± 0.076151	0.506 ± 0.066512	0.859 ± 0.069267
precision_recall_auc	0.783 ± 0.067620	0.703 ± 0.051502	0.20367 ± 0.041082	0.629 ± 0.067831	0.405 ± 0.103005	0.6944 ± 0.192409	0.477 ± 0.126410	0.439 ± 0.112781	0.695 ± 0.037775	0.783 ± 0.094543	0.777 ± 0.069373	0.739 ± 0.088741	0.528 ± 0.065473	0.877 ± 0.056894
roc_auc	0.768 ± 0.065424	0.691 ± 0.051078	0.21510 ± 0.037910	0.617 ± 0.072709	0.382 ± 0.102155	0.7309 ± 0.177149	0.436 ± 0.103317	0.408 ± 0.102392	0.690 ± 0.042085	0.746 ± 0.064600	0.762 ± 0.067345	0.735 ± 0.077203	0.528 ± 0.079651	0.855 ± 0.035855
