	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.852 ± 0.028866	0.747 ± 0.042553	0.16096 ± 0.016222	0.684 ± 0.060495	0.494 ± 0.085106	0.5443 ± 0.093296	0.590 ± 0.099400	0.540 ± 0.090425	0.724 ± 0.033117	0.866 ± 0.073850	0.848 ± 0.030174	0.833 ± 0.027862	0.567 ± 0.063072	0.927 ± 0.038331
precision_recall_auc	0.861 ± 0.043349	0.765 ± 0.052923	0.15446 ± 0.030899	0.709 ± 0.073438	0.531 ± 0.105845	0.5460 ± 0.150328	0.627 ± 0.109921	0.577 ± 0.105196	0.740 ± 0.048483	0.887 ± 0.079190	0.858 ± 0.044622	0.826 ± 0.045154	0.594 ± 0.090911	0.936 ± 0.043913
roc_auc	0.855 ± 0.041576	0.773 ± 0.051423	0.15791 ± 0.030937	0.727 ± 0.069372	0.547 ± 0.102847	0.5443 ± 0.127990	0.610 ± 0.099597	0.578 ± 0.101006	0.754 ± 0.045510	0.856 ± 0.059260	0.852 ± 0.043082	0.831 ± 0.042185	0.633 ± 0.079436	0.914 ± 0.033539
