	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.841, 0.912]	[0.692, 0.816]	[0.12147, 0.16182]	[0.647, 0.788]	[0.384, 0.631]	[0.3898, 0.4817]	[0.396, 0.701]	[0.390, 0.660]	[0.708, 0.800]	[0.688, 0.923]	[0.837, 0.910]	[0.836, 0.899]	[0.611, 0.722]	[0.773, 0.955]
precision_recall_auc	[0.853, 0.909]	[0.765, 0.816]	[0.12229, 0.17443]	[0.727, 0.788]	[0.530, 0.631]	[0.3849, 0.5133]	[0.547, 0.701]	[0.544, 0.660]	[0.750, 0.800]	[0.765, 0.923]	[0.850, 0.907]	[0.808, 0.894]	[0.611, 0.722]	[0.818, 0.955]
roc_auc	[0.820, 0.908]	[0.742, 0.833]	[0.12591, 0.18827]	[0.706, 0.800]	[0.485, 0.667]	[0.3945, 0.5529]	[0.500, 0.786]	[0.492, 0.724]	[0.750, 0.800]	[0.750, 1.000]	[0.816, 0.906]	[0.780, 0.891]	[0.611, 0.722]	[0.818, 1.000]
