	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.877 ± 0.018974	0.813 ± 0.017675	0.13816 ± 0.009794	0.778 ± 0.021712	0.627 ± 0.035350	0.4268 ± 0.023862	0.709 ± 0.058329	0.666 ± 0.044051	0.781 ± 0.014632	0.928 ± 0.057182	0.874 ± 0.019263	0.846 ± 0.032141	0.672 ± 0.031536	0.955 ± 0.037113
precision_recall_auc	0.884 ± 0.014078	0.823 ± 0.016642	0.13407 ± 0.006026	0.791 ± 0.020189	0.647 ± 0.033285	0.4153 ± 0.015854	0.731 ± 0.055696	0.688 ± 0.042618	0.788 ± 0.012648	0.943 ± 0.053991	0.882 ± 0.014227	0.855 ± 0.027203	0.683 ± 0.026836	0.964 ± 0.035855
roc_auc	0.872 ± 0.020055	0.808 ± 0.017834	0.14093 ± 0.009475	0.770 ± 0.023614	0.616 ± 0.035669	0.4324 ± 0.024277	0.704 ± 0.058228	0.658 ± 0.043586	0.776 ± 0.017228	0.928 ± 0.060538	0.869 ± 0.020428	0.839 ± 0.029833	0.661 ± 0.040992	0.955 ± 0.042855
