	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.774 ± 0.059866	0.743 ± 0.042674	0.19380 ± 0.031969	0.690 ± 0.053535	0.486 ± 0.085347	0.6734 ± 0.222102	0.548 ± 0.107590	0.516 ± 0.093818	0.731 ± 0.033324	0.817 ± 0.084684	0.766 ± 0.063091	0.743 ± 0.069618	0.600 ± 0.057378	0.886 ± 0.053569
precision_recall_auc	0.781 ± 0.049160	0.733 ± 0.041090	0.19795 ± 0.029303	0.674 ± 0.055604	0.465 ± 0.082180	0.6404 ± 0.128746	0.524 ± 0.089010	0.494 ± 0.084869	0.722 ± 0.033224	0.802 ± 0.061069	0.776 ± 0.050387	0.728 ± 0.071008	0.583 ± 0.060007	0.882 ± 0.038331
roc_auc	0.784 ± 0.046605	0.746 ± 0.042105	0.19428 ± 0.029082	0.686 ± 0.057417	0.491 ± 0.084210	0.6489 ± 0.129971	0.577 ± 0.104791	0.532 ± 0.090852	0.726 ± 0.033460	0.851 ± 0.084564	0.779 ± 0.047611	0.728 ± 0.061957	0.578 ± 0.065210	0.914 ± 0.050023
