	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.807 ± 0.043258	0.789 ± 0.042957	0.17726 ± 0.022461	0.743 ± 0.060601	0.579 ± 0.085915	0.7452 ± 0.202829	0.669 ± 0.083656	0.622 ± 0.082439	0.761 ± 0.040440	0.908 ± 0.063245	0.800 ± 0.045438	0.773 ± 0.049161	0.633 ± 0.079436	0.945 ± 0.041770
precision_recall_auc	0.813 ± 0.040599	0.790 ± 0.030777	0.17135 ± 0.014216	0.752 ± 0.041342	0.580 ± 0.061555	0.7330 ± 0.200605	0.639 ± 0.065618	0.609 ± 0.061544	0.771 ± 0.028680	0.867 ± 0.055450	0.807 ± 0.043771	0.779 ± 0.036817	0.667 ± 0.058561	0.914 ± 0.045201
roc_auc	0.807 ± 0.040097	0.799 ± 0.020730	0.17076 ± 0.015948	0.762 ± 0.025054	0.598 ± 0.041460	0.7277 ± 0.215064	0.665 ± 0.054090	0.631 ± 0.046892	0.774 ± 0.015222	0.891 ± 0.044974	0.799 ± 0.044301	0.770 ± 0.022169	0.667 ± 0.026189	0.932 ± 0.032141
