	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.588, 0.781]	[0.639, 0.775]	[0.17806, 0.24867]	[0.588, 0.757]	[0.278, 0.551]	[0.6170, 1.3451]	[0.292, 0.546]	[0.285, 0.548]	[0.667, 0.833]	[0.560, 0.737]	[0.563, 0.771]	[0.677, 0.806]	[0.556, 0.833]	[0.500, 0.773]
precision_recall_auc	[0.622, 0.761]	[0.619, 0.715]	[0.19690, 0.25381]	[0.571, 0.714]	[0.237, 0.429]	[0.6839, 0.9360]	[0.240, 0.453]	[0.239, 0.441]	[0.652, 0.812]	[0.571, 0.733]	[0.602, 0.751]	[0.667, 0.783]	[0.556, 0.833]	[0.591, 0.818]
roc_auc	[0.585, 0.785]	[0.629, 0.747]	[0.19004, 0.26305]	[0.563, 0.727]	[0.258, 0.495]	[0.6066, 1.4049]	[0.256, 0.495]	[0.257, 0.495]	[0.654, 0.857]	[0.571, 0.722]	[0.557, 0.777]	[0.684, 0.783]	[0.500, 0.889]	[0.545, 0.773]
