	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.803 ± 0.037466	0.754 ± 0.034874	0.17699 ± 0.012033	0.735 ± 0.038158	0.508 ± 0.069749	0.5793 ± 0.086443	0.513 ± 0.069683	0.510 ± 0.069220	0.799 ± 0.042014	0.714 ± 0.059806	0.794 ± 0.040829	0.814 ± 0.028928	0.767 ± 0.077690	0.741 ± 0.083126
precision_recall_auc	0.806 ± 0.076804	0.762 ± 0.045892	0.17060 ± 0.018958	0.745 ± 0.046115	0.523 ± 0.091784	0.5808 ± 0.198592	0.521 ± 0.093049	0.522 ± 0.092399	0.804 ± 0.038393	0.717 ± 0.061389	0.796 ± 0.084508	0.830 ± 0.035736	0.778 ± 0.045361	0.745 ± 0.068434
roc_auc	0.820 ± 0.077333	0.750 ± 0.046387	0.16852 ± 0.021435	0.735 ± 0.045028	0.501 ± 0.092775	0.5894 ± 0.188844	0.501 ± 0.093948	0.501 ± 0.093193	0.800 ± 0.049304	0.701 ± 0.061352	0.812 ± 0.084840	0.840 ± 0.038675	0.778 ± 0.064150	0.723 ± 0.078584
