	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.614, 0.823]	[0.601, 0.775]	[0.18033, 0.26980]	[0.579, 0.757]	[0.202, 0.551]	[0.6337, 0.9381]	[0.200, 0.546]	[0.201, 0.548]	[0.650, 0.857]	[0.550, 0.737]	[0.581, 0.819]	[0.652, 0.803]	[0.611, 0.889]	[0.500, 0.773]
precision_recall_auc	[0.584, 0.852]	[0.611, 0.758]	[0.16269, 0.29254]	[0.619, 0.750]	[0.222, 0.515]	[0.5078, 1.0531]	[0.229, 0.515]	[0.226, 0.515]	[0.688, 0.833]	[0.542, 0.700]	[0.564, 0.848]	[0.634, 0.841]	[0.667, 0.833]	[0.500, 0.727]
roc_auc	[0.584, 0.838]	[0.611, 0.780]	[0.17501, 0.29379]	[0.619, 0.769]	[0.222, 0.561]	[0.5789, 1.0568]	[0.229, 0.556]	[0.226, 0.558]	[0.688, 0.857]	[0.542, 0.722]	[0.564, 0.834]	[0.636, 0.823]	[0.667, 0.889]	[0.500, 0.773]
