	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.839 ± 0.050984	0.731 ± 0.042125	0.16840 ± 0.028329	0.669 ± 0.053156	0.462 ± 0.084251	0.5916 ± 0.193009	0.542 ± 0.126172	0.500 ± 0.102051	0.716 ± 0.028226	0.825 ± 0.106199	0.835 ± 0.052181	0.806 ± 0.065891	0.567 ± 0.051052	0.895 ± 0.064461
precision_recall_auc	0.853 ± 0.043579	0.746 ± 0.048633	0.15895 ± 0.027521	0.686 ± 0.065543	0.491 ± 0.097266	0.5595 ± 0.121620	0.575 ± 0.113154	0.531 ± 0.103716	0.727 ± 0.039057	0.848 ± 0.083257	0.849 ± 0.044760	0.822 ± 0.046215	0.578 ± 0.070273	0.914 ± 0.050023
roc_auc	0.838 ± 0.040783	0.734 ± 0.054138	0.16980 ± 0.025440	0.662 ± 0.079174	0.467 ± 0.108275	0.6644 ± 0.144196	0.566 ± 0.115983	0.514 ± 0.110978	0.713 ± 0.041879	0.852 ± 0.080657	0.834 ± 0.042113	0.803 ± 0.040500	0.544 ± 0.081985	0.923 ± 0.043122
