	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.519, 0.716]	[0.533, 0.702]	[0.21341, 0.27034]	[0.537, 0.684]	[0.066, 0.404]	[0.6165, 0.7387]	[0.066, 0.400]	[0.066, 0.402]	[0.588, 0.750]	[0.478, 0.688]	[0.496, 0.708]	[0.515, 0.740]	[0.556, 0.722]	[0.455, 0.773]
precision_recall_auc	[0.442, 0.704]	[0.447, 0.636]	[0.21754, 0.27931]	[0.222, 0.615]	[-0.106, 0.273]	[0.6286, 0.7650]	[-0.151, 0.320]	[-0.126, 0.284]	[0.516, 0.684]	[0.333, 0.714]	[0.411, 0.693]	[0.436, 0.702]	[0.167, 0.667]	[0.591, 0.909]
roc_auc	[0.449, 0.723]	[0.470, 0.697]	[0.21521, 0.27878]	[0.231, 0.667]	[-0.061, 0.394]	[0.6257, 0.7607]	[-0.094, 0.394]	[-0.075, 0.394]	[0.531, 0.727]	[0.375, 0.667]	[0.435, 0.711]	[0.393, 0.722]	[0.167, 0.667]	[0.545, 0.864]
