	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.696 ± 0.064413	0.663 ± 0.047973	0.22238 ± 0.023894	0.687 ± 0.038323	0.327 ± 0.095946	0.7523 ± 0.095658	0.383 ± 0.099138	0.353 ± 0.096369	0.814 ± 0.067764	0.568 ± 0.039066	0.681 ± 0.070038	0.734 ± 0.054380	0.872 ± 0.052705	0.455 ± 0.080174
precision_recall_auc	0.750 ± 0.059402	0.700 ± 0.042196	0.20066 ± 0.024522	0.712 ± 0.034952	0.399 ± 0.084392	0.6809 ± 0.060547	0.439 ± 0.084509	0.419 ± 0.083392	0.836 ± 0.055369	0.603 ± 0.039608	0.738 ± 0.065380	0.784 ± 0.040980	0.872 ± 0.045737	0.527 ± 0.071710
roc_auc	0.725 ± 0.056799	0.690 ± 0.031461	0.20806 ± 0.018885	0.703 ± 0.023737	0.379 ± 0.062921	0.7144 ± 0.095403	0.416 ± 0.053214	0.397 ± 0.057709	0.820 ± 0.029667	0.595 ± 0.030977	0.710 ± 0.063657	0.774 ± 0.036907	0.861 ± 0.029280	0.518 ± 0.064993
