	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.775 ± 0.061252	0.737 ± 0.042072	0.18108 ± 0.025468	0.732 ± 0.039562	0.473 ± 0.084143	0.5655 ± 0.105427	0.479 ± 0.081260	0.476 ± 0.082548	0.821 ± 0.044482	0.658 ± 0.044239	0.763 ± 0.067275	0.811 ± 0.046171	0.828 ± 0.048644	0.645 ± 0.063564
precision_recall_auc	0.795 ± 0.066009	0.767 ± 0.044985	0.16702 ± 0.021245	0.755 ± 0.045118	0.534 ± 0.089971	0.5324 ± 0.081357	0.531 ± 0.090573	0.533 ± 0.090250	0.824 ± 0.042185	0.707 ± 0.055786	0.781 ± 0.076841	0.841 ± 0.030559	0.811 ± 0.046849	0.723 ± 0.062287
roc_auc	0.819 ± 0.056253	0.779 ± 0.059619	0.15625 ± 0.028112	0.771 ± 0.055663	0.558 ± 0.119238	0.4962 ± 0.091046	0.557 ± 0.114365	0.557 ± 0.116799	0.847 ± 0.049684	0.710 ± 0.066905	0.809 ± 0.059958	0.857 ± 0.047766	0.844 ± 0.043823	0.714 ± 0.083126
