	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.624, 0.855]	[0.619, 0.770]	[0.16057, 0.22751]	[0.571, 0.743]	[0.237, 0.540]	[0.4888, 0.6791]	[0.240, 0.560]	[0.239, 0.545]	[0.652, 0.783]	[0.588, 0.800]	[0.609, 0.851]	[0.702, 0.836]	[0.556, 0.722]	[0.682, 0.864]
precision_recall_auc	[0.708, 0.840]	[0.619, 0.826]	[0.15740, 0.21792]	[0.571, 0.811]	[0.237, 0.652]	[0.4824, 0.6388]	[0.240, 0.647]	[0.239, 0.649]	[0.652, 0.857]	[0.588, 0.800]	[0.693, 0.836]	[0.717, 0.864]	[0.556, 0.833]	[0.682, 0.864]
roc_auc	[0.725, 0.864]	[0.641, 0.770]	[0.16137, 0.21643]	[0.588, 0.743]	[0.283, 0.540]	[0.4906, 0.6151]	[0.292, 0.547]	[0.287, 0.544]	[0.667, 0.800]	[0.625, 0.765]	[0.718, 0.862]	[0.731, 0.859]	[0.556, 0.778]	[0.727, 0.818]
