	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.681 ± 0.058240	0.679 ± 0.039639	0.21954 ± 0.017750	0.696 ± 0.037430	0.358 ± 0.079278	0.7569 ± 0.067265	0.407 ± 0.093508	0.381 ± 0.085009	0.824 ± 0.071476	0.583 ± 0.033055	0.663 ± 0.066945	0.732 ± 0.034317	0.867 ± 0.070273	0.491 ± 0.063564
precision_recall_auc	0.737 ± 0.059669	0.684 ± 0.020668	0.20768 ± 0.017346	0.706 ± 0.014169	0.368 ± 0.041337	0.6914 ± 0.075257	0.439 ± 0.039447	0.401 ± 0.035392	0.857 ± 0.041802	0.582 ± 0.023435	0.723 ± 0.067018	0.770 ± 0.037784	0.900 ± 0.043823	0.468 ± 0.067929
roc_auc	0.719 ± 0.043128	0.698 ± 0.038264	0.20371 ± 0.020593	0.704 ± 0.037522	0.397 ± 0.076528	0.6837 ± 0.089428	0.423 ± 0.074380	0.410 ± 0.074793	0.811 ± 0.056149	0.612 ± 0.035705	0.702 ± 0.049902	0.773 ± 0.037205	0.833 ± 0.078567	0.564 ± 0.083540
