	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.936 ± 0.009807	0.867 ± 0.028749	0.09706 ± 0.012114	0.850 ± 0.034020	0.735 ± 0.057498	0.3168 ± 0.028506	0.790 ± 0.074800	0.762 ± 0.065693	0.835 ± 0.017393	0.955 ± 0.060964	0.935 ± 0.010064	0.923 ± 0.011368	0.767 ± 0.023424	0.968 ± 0.043122
precision_recall_auc	0.921 ± 0.016670	0.759 ± 0.034671	0.10954 ± 0.013415	0.681 ± 0.062264	0.518 ± 0.069341	0.3474 ± 0.036258	0.710 ± 0.039257	0.606 ± 0.055052	0.719 ± 0.028571	0.991 ± 0.028748	0.919 ± 0.017014	0.903 ± 0.026673	0.522 ± 0.070273	0.995 ± 0.014374
roc_auc	0.921 ± 0.020256	0.751 ± 0.054014	0.11023 ± 0.015692	0.663 ± 0.094414	0.501 ± 0.108028	0.3465 ± 0.040822	0.705 ± 0.053025	0.593 ± 0.084232	0.714 ± 0.046851	0.991 ± 0.028748	0.919 ± 0.020740	0.912 ± 0.029315	0.506 ± 0.109400	0.995 ± 0.014374
