	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.931 ± 0.007760	0.860 ± 0.030187	0.10376 ± 0.011975	0.843 ± 0.034824	0.721 ± 0.060374	0.3380 ± 0.032451	0.752 ± 0.074619	0.736 ± 0.066751	0.844 ± 0.023135	0.908 ± 0.063164	0.930 ± 0.007730	0.912 ± 0.009675	0.789 ± 0.035136	0.932 ± 0.049097
precision_recall_auc	0.924 ± 0.016867	0.767 ± 0.056102	0.11302 ± 0.011414	0.701 ± 0.083862	0.534 ± 0.112204	0.3556 ± 0.029308	0.677 ± 0.109964	0.601 ± 0.108976	0.732 ± 0.045850	0.945 ± 0.077420	0.922 ± 0.017368	0.911 ± 0.014686	0.561 ± 0.092407	0.973 ± 0.038331
roc_auc	0.927 ± 0.020537	0.803 ± 0.068950	0.11361 ± 0.014321	0.753 ± 0.100893	0.605 ± 0.137899	0.3517 ± 0.040881	0.723 ± 0.114870	0.661 ± 0.125403	0.766 ± 0.060949	0.958 ± 0.071049	0.925 ± 0.021037	0.919 ± 0.020817	0.628 ± 0.120157	0.977 ± 0.038629
