	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.810 ± 0.057117	0.805 ± 0.038881	0.16230 ± 0.023005	0.788 ± 0.041250	0.610 ± 0.077762	0.6224 ± 0.120916	0.614 ± 0.081241	0.612 ± 0.079324	0.837 ± 0.040115	0.777 ± 0.065495	0.798 ± 0.063985	0.841 ± 0.039183	0.806 ± 0.060007	0.805 ± 0.074381
precision_recall_auc	0.805 ± 0.064907	0.824 ± 0.049453	0.16511 ± 0.018376	0.806 ± 0.053993	0.647 ± 0.098906	0.5985 ± 0.114476	0.648 ± 0.098078	0.648 ± 0.098386	0.845 ± 0.050574	0.803 ± 0.054541	0.792 ± 0.072717	0.848 ± 0.037304	0.811 ± 0.065210	0.836 ± 0.048862
roc_auc	0.809 ± 0.070269	0.810 ± 0.048987	0.16644 ± 0.024744	0.790 ± 0.055621	0.621 ± 0.097975	0.6137 ± 0.134975	0.625 ± 0.095161	0.623 ± 0.096350	0.830 ± 0.053959	0.795 ± 0.054824	0.798 ± 0.078008	0.845 ± 0.046128	0.789 ± 0.077690	0.832 ± 0.052705
