	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.840 ± 0.029241	0.763 ± 0.042038	0.16882 ± 0.021130	0.725 ± 0.054299	0.527 ± 0.084076	0.5194 ± 0.067649	0.554 ± 0.081135	0.540 ± 0.082252	0.763 ± 0.041971	0.791 ± 0.047978	0.835 ± 0.030136	0.839 ± 0.041498	0.672 ± 0.071482	0.855 ± 0.035855
precision_recall_auc	0.834 ± 0.028012	0.755 ± 0.036937	0.17374 ± 0.021069	0.712 ± 0.052114	0.509 ± 0.073875	0.5515 ± 0.078864	0.542 ± 0.063295	0.525 ± 0.068127	0.752 ± 0.038807	0.790 ± 0.034020	0.830 ± 0.028375	0.826 ± 0.052317	0.650 ± 0.074305	0.859 ± 0.025802
roc_auc	0.814 ± 0.033473	0.752 ± 0.039411	0.18309 ± 0.025271	0.707 ± 0.057600	0.504 ± 0.078821	0.6004 ± 0.110930	0.539 ± 0.067993	0.521 ± 0.072677	0.749 ± 0.041617	0.790 ± 0.040628	0.808 ± 0.034355	0.815 ± 0.054458	0.644 ± 0.083641	0.859 ± 0.033539
