	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.939 ± 0.007142	0.859 ± 0.017659	0.09583 ± 0.011055	0.837 ± 0.020762	0.719 ± 0.035317	0.3168 ± 0.025123	0.803 ± 0.048951	0.760 ± 0.041376	0.816 ± 0.011423	0.987 ± 0.042164	0.938 ± 0.007326	0.919 ± 0.010809	0.728 ± 0.017568	0.991 ± 0.028748
precision_recall_auc	0.926 ± 0.018602	0.800 ± 0.066891	0.11252 ± 0.020216	0.749 ± 0.099128	0.601 ± 0.133782	0.3695 ± 0.101741	0.722 ± 0.105549	0.657 ± 0.117678	0.767 ± 0.066904	0.955 ± 0.075072	0.924 ± 0.019071	0.911 ± 0.024822	0.628 ± 0.133667	0.973 ± 0.048862
roc_auc	0.925 ± 0.016680	0.786 ± 0.063820	0.11361 ± 0.019431	0.727 ± 0.101438	0.573 ± 0.127640	0.3720 ± 0.095901	0.711 ± 0.089678	0.636 ± 0.106163	0.754 ± 0.065085	0.957 ± 0.072094	0.923 ± 0.017214	0.913 ± 0.021855	0.600 ± 0.138084	0.973 ± 0.048862
