	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.771 ± 0.065905	0.709 ± 0.045208	0.20562 ± 0.033394	0.653 ± 0.068244	0.417 ± 0.090415	0.8876 ± 0.342611	0.453 ± 0.095672	0.434 ± 0.090906	0.716 ± 0.045087	0.737 ± 0.070747	0.764 ± 0.070145	0.752 ± 0.050202	0.594 ± 0.098166	0.823 ± 0.058486
precision_recall_auc	0.761 ± 0.043821	0.683 ± 0.058973	0.21711 ± 0.027859	0.603 ± 0.085137	0.366 ± 0.117946	0.8967 ± 0.175791	0.425 ± 0.126377	0.394 ± 0.121153	0.683 ± 0.047656	0.742 ± 0.085484	0.754 ± 0.045503	0.738 ± 0.053869	0.511 ± 0.093697	0.855 ± 0.051604
roc_auc	0.753 ± 0.052037	0.702 ± 0.046028	0.21658 ± 0.029804	0.641 ± 0.068659	0.404 ± 0.092055	0.8810 ± 0.198374	0.441 ± 0.085075	0.422 ± 0.088345	0.706 ± 0.042065	0.735 ± 0.049357	0.743 ± 0.058947	0.755 ± 0.050924	0.572 ± 0.087057	0.832 ± 0.037421
