	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.890 ± 0.042910	0.817 ± 0.026567	0.13803 ± 0.019524	0.795 ± 0.032236	0.635 ± 0.053133	0.4707 ± 0.107399	0.648 ± 0.048577	0.641 ± 0.050609	0.821 ± 0.032347	0.827 ± 0.027790	0.887 ± 0.045032	0.887 ± 0.036323	0.767 ± 0.051052	0.868 ± 0.025802
precision_recall_auc	0.897 ± 0.022513	0.823 ± 0.019211	0.13043 ± 0.013157	0.803 ± 0.022805	0.647 ± 0.038423	0.4229 ± 0.045154	0.656 ± 0.037579	0.652 ± 0.037502	0.831 ± 0.024860	0.826 ± 0.029856	0.895 ± 0.023442	0.891 ± 0.021717	0.783 ± 0.040992	0.864 ± 0.030303
roc_auc	0.886 ± 0.038294	0.834 ± 0.013259	0.13303 ± 0.017469	0.816 ± 0.015148	0.668 ± 0.026517	0.4301 ± 0.052833	0.675 ± 0.027993	0.672 ± 0.026888	0.842 ± 0.017628	0.833 ± 0.025343	0.884 ± 0.040421	0.893 ± 0.026314	0.800 ± 0.028689	0.868 ± 0.025802
