	time	scoring	top_params	ncv_mcc	test_mcc	ncv_precision_recall_auc	test_precision_recall_auc	ncv_roc_auc	test_roc_auc	mean_ncv_mcc	mean_test_mcc	mean_ncv_precision_recall_auc	mean_test_precision_recall_auc	mean_ncv_roc_auc	mean_test_roc_auc
0	III14	mcc	{'frequency': 5, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.01}}	"[0.5959596  0.6969697  0.59494221 0.64550223 0.64874912 0.69751845
 0.74715612 0.74715612 0.74715612 0.64550223]"	"[0.57735027 0.25819889 0.5        0.77459667 1.         0.5
 0.77459667 1.         0.46666667 0.77459667 0.57735027 0.77459667
 0.5        0.77459667 0.46666667 0.57735027 1.         0.77459667
 0.4472136  0.74535599 0.77459667 0.77459667 0.77459667 0.6
 0.48795004 0.77459667 0.5        0.77459667 0.74535599 0.77459667
 0.5        0.5        1.         1.         0.74535599 1.
 1.         0.77459667 0.1490712  0.74535599 1.         0.77459667
 1.         0.46666667 0.46666667 0.5        0.77459667 0.77459667
 0.6        0.74535599]"	"[0.90707149 0.91480823 0.86480136 0.90749737 0.90744856 0.85027671
 0.87975961 0.89275342 0.91121557 0.85641135]"	"[0.94375    0.86607143 0.94375    1.         1.         0.86607143
 1.         1.         0.90277778 1.         1.         0.86607143
 0.94375    0.90277778 0.90277778 0.86607143 1.         1.
 0.90277778 1.         0.88392857 0.94375    1.         0.90277778
 0.71111111 0.88392857 0.90833333 0.94375    0.77678571 1.
 0.94375    0.88392857 1.         1.         0.77678571 1.
 1.         0.94375    0.58234127 1.         1.         0.86607143
 1.         0.90277778 0.90277778 0.94375    0.86607143 0.86607143
 0.90277778 0.90277778]"	"[0.89393939 0.89393939 0.85606061 0.89646465 0.88383838 0.7979798
 0.87121212 0.86616162 0.89393939 0.82070707]"	"[0.9375     0.75       0.9375     1.         1.         0.75
 1.         1.         0.93333333 1.         1.         0.75
 0.9375     0.93333333 0.93333333 0.75       1.         1.
 0.93333333 1.         0.8125     0.9375     1.         0.93333333
 0.8        0.8125     0.875      0.9375     0.66666667 1.
 0.9375     0.8125     1.         1.         0.66666667 1.
 1.         0.9375     0.53333333 1.         1.         0.75
 1.         0.93333333 0.93333333 0.9375     0.75       0.75
 0.93333333 0.93333333]"	0.6766611885610585	0.6952295572964061	0.8892043664375235	0.9228928571428571	0.8674242424242425	0.9025833333333333
1	III14	precision_recall_auc	{'frequency': 11, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.5527708  0.72374686 0.61408825 0.5527708  0.55254298 0.46442036
 0.63828474 0.46442036 0.63828474 0.5527708 ]"	"[0.37796447 0.77459667 0.77459667 0.         0.48795004 0.37796447
 0.77459667 1.         0.48795004 1.         0.77459667 0.77459667
 0.5        0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.77459667 0.         0.6
 0.74535599 0.77459667 0.         0.         1.         0.
 0.77459667 0.57735027 1.         0.48795004 0.         0.
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.77459667
 0.57735027 0.48795004 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.90889651 0.93127214 0.9302974  0.93806105 0.90519436 0.90273899
 0.91418244 0.91182774 0.93361207 0.92979414]"	"[1.         0.86607143 0.94375    1.         1.         0.94375
 1.         1.         0.90277778 1.         1.         0.86607143
 0.94375    1.         0.90277778 1.         1.         0.94375
 1.         1.         0.94375    0.94375    1.         1.
 0.90277778 0.88392857 0.90833333 1.         1.         1.
 0.94375    0.88392857 1.         1.         0.85       1.
 1.         0.94375    0.65555556 1.         1.         0.86607143
 1.         0.90277778 0.90277778 0.94375    0.86607143 1.
 0.90277778 0.90277778]"	"[0.89646465 0.92424242 0.92171717 0.92676768 0.91666667 0.89393939
 0.92676768 0.9040404  0.90656566 0.92929293]"	"[1.         0.75       0.9375     1.         1.         0.9375
 1.         1.         0.93333333 1.         1.         0.75
 0.9375     1.         0.93333333 1.         1.         0.9375
 1.         1.         0.9375     0.9375     1.         1.
 0.93333333 0.8125     0.875      1.         1.         1.
 0.9375     0.8125     1.         1.         0.86666667 1.
 1.         0.9375     0.73333333 1.         1.         0.75
 1.         0.93333333 0.93333333 0.9375     0.75       1.
 0.93333333 0.93333333]"	0.5754100697822024	0.5336186585361047	0.9205876833764097	0.9491845238095239	0.9146464646464645	0.9414166666666666
2	III14	roc_auc	{'frequency': 12, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.50442963 0.63828474 0.47534332 0.5527708  0.55254298 0.5956834
 0.46442036 0.46442036 0.61408825 0.5527708 ]"	"[0.77459667 0.25819889 0.77459667 0.         0.48795004 0.37796447
 0.77459667 0.57735027 0.48795004 1.         0.77459667 0.
 0.5        0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.77459667 0.         0.6
 0.74535599 0.77459667 0.         0.77459667 1.         0.
 0.77459667 0.57735027 0.         0.48795004 0.         0.
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.77459667
 0.57735027 0.46666667 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.89609927 0.91765535 0.93670073 0.93806105 0.9165459  0.90016602
 0.9158564  0.91182774 0.93002411 0.92979414]"	"[1.         0.88392857 0.94375    1.         1.         0.94375
 1.         1.         0.90277778 1.         1.         1.
 0.94375    1.         0.90277778 1.         1.         0.94375
 1.         1.         0.94375    0.94375    1.         1.
 0.90277778 0.88392857 0.90833333 1.         1.         1.
 0.94375    0.88392857 1.         1.         0.85       1.
 1.         0.94375    0.65555556 1.         1.         0.86607143
 1.         0.90277778 0.90277778 0.94375    0.86607143 1.
 0.90277778 0.90277778]"	"[0.88636364 0.92424242 0.93434343 0.92676768 0.91666667 0.89646465
 0.92424242 0.9040404  0.9040404  0.92929293]"	"[1.         0.8125     0.9375     1.         1.         0.9375
 1.         1.         0.93333333 1.         1.         1.
 0.9375     1.         0.93333333 1.         1.         0.9375
 1.         1.         0.9375     0.9375     1.         1.
 0.93333333 0.8125     0.875      1.         1.         1.
 0.9375     0.8125     1.         1.         0.86666667 1.
 1.         0.9375     0.73333333 1.         1.         0.75
 1.         0.93333333 0.93333333 0.9375     0.75       1.
 0.93333333 0.93333333]"	0.5414754643395877	0.5023446848585038	0.9192730708187152	0.9522202380952381	0.9146464646464645	0.9476666666666665
3	C-1	mcc	{'frequency': 5, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.01}}	"[0.69751845 0.69751845 0.69751845 0.69751845 0.75254898 0.75254898
 0.81124574 0.81124574 0.81124574 0.69751845]"	"[0.77459667 0.25819889 0.77459667 0.74535599 1.         0.5
 0.77459667 1.         0.48795004 0.77459667 1.         0.77459667
 0.57735027 0.77459667 0.46666667 0.57735027 0.77459667 0.77459667
 0.6        1.         0.77459667 0.57735027 1.         0.77459667
 0.74535599 0.77459667 0.77459667 0.57735027 1.         0.77459667
 0.77459667 0.77459667 0.77459667 1.         0.74535599 1.
 0.77459667 1.         0.48795004 0.74535599 1.         0.57735027
 1.         0.74535599 0.74535599 0.77459667 0.57735027 1.
 0.6        0.74535599]"	"[0.92831323 0.88938371 0.89942033 0.91092301 0.90349981 0.8824068
 0.8970175  0.89542313 0.913321   0.88653123]"	"[1.         0.90833333 0.94375    0.77678571 1.         0.90833333
 1.         1.         0.58234127 1.         1.         0.86607143
 0.79315476 1.         0.90277778 0.86607143 1.         0.90833333
 1.         1.         0.88392857 0.83541667 1.         1.
 0.85       0.90833333 0.90833333 0.71130952 1.         1.
 0.94375    0.88392857 0.86607143 1.         0.77678571 1.
 0.86607143 1.         0.63789683 1.         1.         0.75357143
 1.         0.90277778 0.85       0.94375    0.71130952 1.
 1.         0.90277778]"	"[0.90656566 0.84848485 0.85353535 0.88131313 0.86868687 0.81818182
 0.84848485 0.83333333 0.87626263 0.83838384]"	"[1.         0.875      0.9375     0.66666667 1.         0.875
 1.         1.         0.53333333 1.         1.         0.75
 0.6875     1.         0.93333333 0.75       1.         0.875
 1.         1.         0.8125     0.8125     1.         1.
 0.86666667 0.875      0.875      0.5        1.         1.
 0.9375     0.8125     0.75       1.         0.66666667 1.
 0.75       1.         0.6        1.         1.         0.625
 1.         0.93333333 0.86666667 0.9375     0.5        1.
 1.         0.93333333]"	0.7426427436904609	0.7605019847669265	0.9006239746237418	0.9118392857142856	0.8573232323232324	0.8787499999999998
4	C-1	precision_recall_auc	{'frequency': 11, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.5527708  0.72374686 0.50917508 0.5527708  0.63828474 0.46442036
 0.5956834  0.46442036 0.63828474 0.5527708 ]"	"[0.37796447 0.77459667 0.77459667 0.         0.48795004 0.37796447
 0.77459667 1.         0.48795004 1.         0.77459667 0.
 0.57735027 0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.57735027 0.         1.
 0.74535599 0.77459667 0.         0.         1.         0.
 0.77459667 0.57735027 0.77459667 0.48795004 0.         0.
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.57735027
 0.57735027 0.74535599 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.92571832 0.93760445 0.93124047 0.93570624 0.94072423 0.92061081
 0.93449581 0.92938068 0.91172233 0.90337292]"	"[1.         0.86607143 0.94375    0.90277778 1.         0.94375
 1.         1.         0.76388889 1.         1.         1.
 0.87083333 1.         0.90277778 1.         1.         0.94375
 1.         1.         0.94375    0.94375    1.         1.
 0.90277778 0.90833333 0.90833333 1.         1.         1.
 0.94375    0.90833333 1.         1.         0.85       1.
 0.94375    1.         0.71111111 1.         1.         0.71130952
 1.         1.         0.90277778 0.94375    0.71130952 1.
 1.         0.90277778]"	"[0.90909091 0.93181818 0.92676768 0.92676768 0.93939394 0.91161616
 0.93939394 0.91666667 0.86616162 0.8989899 ]"	"[1.         0.75       0.9375     0.93333333 1.         0.9375
 1.         1.         0.86666667 1.         1.         1.
 0.875      1.         0.93333333 1.         1.         0.9375
 1.         1.         0.9375     0.9375     1.         1.
 0.93333333 0.875      0.875      1.         1.         1.
 0.9375     0.875      1.         1.         0.86666667 1.
 0.9375     1.         0.8        1.         1.         0.5
 1.         1.         0.93333333 0.9375     0.5        1.
 1.         0.93333333]"	0.5692327939066131	0.5204239270383362	0.9270576257574332	0.9454682539682538	0.9166666666666667	0.939
5	C-1	roc_auc	{'frequency': 12, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.56834028 0.63828474 0.42714107 0.5527708  0.50442963 0.5527708
 0.46442036 0.50917508 0.63828474 0.5527708 ]"	"[0.77459667 0.5        0.77459667 0.         0.48795004 0.37796447
 0.77459667 0.57735027 0.48795004 1.         0.77459667 0.
 0.25819889 0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.57735027 0.         0.6
 0.74535599 0.77459667 0.         0.57735027 1.         0.
 0.77459667 0.57735027 0.         0.48795004 0.         0.37796447
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.57735027
 0.57735027 0.74535599 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.90278318 0.92249542 0.94147961 0.93570624 0.94137796 0.89146359
 0.92466639 0.92938068 0.90948873 0.90033119]"	"[1.         0.90833333 0.94375    0.90277778 1.         0.94375
 1.         1.         0.76388889 1.         1.         1.
 0.87083333 1.         0.90277778 1.         1.         0.94375
 1.         1.         0.94375    0.94375    1.         1.
 0.90277778 0.90833333 0.90833333 1.         1.         1.
 0.94375    0.90833333 1.         1.         0.85       1.
 0.94375    1.         0.71111111 1.         1.         0.71130952
 1.         0.90277778 0.90277778 0.94375    0.71130952 1.
 1.         0.90277778]"	"[0.92171717 0.92676768 0.93939394 0.92676768 0.93686869 0.88636364
 0.93181818 0.91666667 0.86363636 0.89141414]"	"[1.         0.875      0.9375     0.93333333 1.         0.9375
 1.         1.         0.86666667 1.         1.         1.
 0.875      1.         0.93333333 1.         1.         0.9375
 1.         1.         0.9375     0.9375     1.         1.
 0.93333333 0.875      0.875      1.         1.         1.
 0.9375     0.875      1.         1.         0.86666667 1.
 0.9375     1.         0.8        1.         1.         0.5
 1.         0.93333333 0.93333333 0.9375     0.5        1.
 1.         0.93333333]"	0.5408388295154921	0.5036429768322422	0.9199172987606896	0.9443690476190476	0.9141414141414141	0.9401666666666667
6	C28	mcc	{'frequency': 5, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.01}}	"[0.81124574 0.70588915 0.64874912 0.70588915 0.81124574 0.81124574
 0.81124574 0.76712278 0.76712278 0.69751845]"	"[0.77459667 0.77459667 0.77459667 0.74535599 1.         0.57735027
 0.77459667 1.         0.48795004 0.77459667 1.         0.77459667
 0.57735027 0.46666667 0.46666667 0.57735027 0.77459667 0.77459667
 0.77459667 0.74535599 0.77459667 0.77459667 0.77459667 1.
 0.74535599 0.77459667 0.77459667 0.57735027 1.         1.
 0.77459667 0.77459667 0.77459667 1.         0.74535599 1.
 0.77459667 0.77459667 0.48795004 0.74535599 0.77459667 0.57735027
 1.         0.74535599 0.74535599 0.77459667 0.57735027 1.
 0.6        0.74535599]"	"[0.94991905 0.87002889 0.89197957 0.93446502 0.92306295 0.88568394
 0.92302296 0.93090239 0.94249128 0.91252649]"	"[0.88392857 0.94375    1.         1.         1.         0.79315476
 0.90833333 1.         0.63789683 1.         1.         0.88392857
 0.79583333 0.79365079 0.90277778 0.86607143 1.         0.94375
 1.         1.         0.88392857 0.86607143 1.         1.
 0.85       0.90833333 0.90833333 0.74642857 1.         1.
 1.         0.90833333 1.         1.         0.77678571 1.
 1.         1.         0.59166667 1.         1.         0.90833333
 1.         0.85       1.         0.94375    0.86607143 1.
 1.         0.81666667]"	"[0.93434343 0.82323232 0.86868687 0.91161616 0.87878788 0.82828283
 0.89141414 0.89141414 0.91919192 0.88636364]"	"[0.8125     0.9375     1.         1.         1.         0.6875
 0.875      1.         0.6        1.         1.         0.8125
 0.75       0.73333333 0.93333333 0.75       1.         0.9375
 1.         1.         0.8125     0.75       1.         1.
 0.86666667 0.875      0.875      0.625      1.         1.
 1.         0.875      1.         1.         0.66666667 1.
 1.         1.         0.6        1.         1.         0.875
 1.         0.86666667 1.         0.9375     0.75       1.
 1.         0.8       ]"	0.7537274424841697	0.7640542603098044	0.9164082539025395	0.9235555555555557	0.8833333333333334	0.9000833333333332
7	C28	precision_recall_auc	{'frequency': 11, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.50917508 0.72374686 0.5956834  0.5527708  0.68088291 0.46442036
 0.63828474 0.46442036 0.5956834  0.5527708 ]"	"[0.37796447 0.57735027 0.77459667 0.         0.48795004 0.37796447
 0.77459667 1.         0.48795004 1.         0.77459667 0.37796447
 0.77459667 0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.77459667 0.         1.
 0.74535599 0.77459667 0.         0.         1.         0.
 0.77459667 0.57735027 1.         0.48795004 0.         0.
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.57735027
 0.57735027 0.48795004 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.91573957 0.93629816 0.92341347 0.93740002 0.94773164 0.91016607
 0.93409456 0.941954   0.92799569 0.92450924]"	"[0.90833333 0.90833333 0.94375    1.         1.         0.94375
 0.90833333 1.         0.90277778 1.         1.         0.86607143
 0.90833333 1.         0.90277778 1.         1.         0.90833333
 1.         1.         0.94375    0.88392857 1.         1.
 0.90277778 0.90833333 0.90833333 1.         1.         1.
 1.         0.90833333 1.         1.         0.85       1.
 1.         1.         0.71111111 1.         1.         0.86607143
 1.         0.77678571 0.90277778 0.94375    0.86607143 1.
 1.         0.81666667]"	"[0.9040404  0.93181818 0.90151515 0.92676768 0.94444444 0.90151515
 0.94191919 0.93181818 0.90151515 0.92424242]"	"[0.875      0.875      0.9375     1.         1.         0.9375
 0.875      1.         0.93333333 1.         1.         0.75
 0.875      1.         0.93333333 1.         1.         0.875
 1.         1.         0.9375     0.8125     1.         1.
 0.93333333 0.875      0.875      1.         1.         1.
 1.         0.875      1.         1.         0.86666667 1.
 1.         1.         0.8        1.         1.         0.75
 1.         0.66666667 0.93333333 0.9375     0.75       1.
 1.         0.8       ]"	0.5777838705999799	0.5312880919942149	0.9299302424502922	0.9457896825396825	0.920959595959596	0.9335833333333333
8	C28	roc_auc	{'frequency': 12, 'parameters': {'dataselector__P1': 2, 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 'X', 'dataselector__R2': 0.001, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 0.001}}	"[0.5956834  0.63828474 0.47534332 0.5527708  0.68088291 0.5956834
 0.46442036 0.46442036 0.68088291 0.5527708 ]"	"[0.77459667 0.57735027 0.77459667 0.         0.48795004 0.37796447
 0.77459667 0.57735027 0.48795004 1.         0.77459667 0.
 0.5        0.48795004 0.48795004 0.         0.57735027 0.77459667
 0.74535599 0.48795004 0.77459667 0.77459667 0.         1.
 0.74535599 0.77459667 0.         0.77459667 1.         0.
 0.77459667 0.57735027 0.         0.48795004 0.         0.
 0.57735027 0.57735027 0.         0.74535599 0.57735027 0.77459667
 0.57735027 0.74535599 0.74535599 0.57735027 0.37796447 1.
 0.48795004 0.        ]"	"[0.87420208 0.9135466  0.93679354 0.93740002 0.94139206 0.90162318
 0.93836075 0.941954   0.92069524 0.92450924]"	"[0.90833333 0.75357143 0.94375    1.         1.         0.94375
 0.90833333 1.         0.90277778 1.         1.         1.
 0.90833333 1.         0.90277778 1.         1.         0.90833333
 1.         1.         0.94375    0.88392857 1.         1.
 0.90277778 0.90833333 0.90833333 1.         1.         1.
 1.         0.90833333 1.         1.         0.85       1.
 1.         1.         0.71111111 1.         1.         0.86607143
 1.         0.85       0.90277778 0.94375    0.86607143 1.
 1.         0.81666667]"	"[0.86363636 0.91919192 0.93181818 0.92676768 0.92929293 0.8989899
 0.94191919 0.93181818 0.8989899  0.92424242]"	"[0.875      0.625      0.9375     1.         1.         0.9375
 0.875      1.         0.93333333 1.         1.         1.
 0.875      1.         0.93333333 1.         1.         0.875
 1.         1.         0.9375     0.8125     1.         1.
 0.93333333 0.875      0.875      1.         1.         1.
 1.         0.875      1.         1.         0.86666667 1.
 1.         1.         0.8        1.         1.         0.75
 1.         0.86666667 0.93333333 0.9375     0.75       1.
 1.         0.8       ]"	0.5701142987918558	0.5223014989640185	0.9230476716280538	0.9468373015873016	0.9166666666666666	0.9375833333333332
