	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.025653	0.861 ± 0.026869	0.10566 ± 0.016762	0.841 ± 0.032291	0.723 ± 0.053738	0.3474 ± 0.040680	0.786 ± 0.067786	0.754 ± 0.059953	0.826 ± 0.019073	0.960 ± 0.055289	0.916 ± 0.026107	0.883 ± 0.036064	0.750 ± 0.029280	0.973 ± 0.038331
precision_recall_auc	0.931 ± 0.011464	0.739 ± 0.055863	0.10291 ± 0.008493	0.640 ± 0.101884	0.478 ± 0.111727	0.3301 ± 0.022150	0.703 ± 0.045951	0.578 ± 0.086857	0.703 ± 0.045951	1.000 ± 0.000000	0.930 ± 0.011751	0.921 ± 0.017294	0.478 ± 0.111727	1.000 ± 0.000000
roc_auc	0.925 ± 0.021119	0.737 ± 0.050702	0.10672 ± 0.014665	0.639 ± 0.092932	0.473 ± 0.101404	0.3429 ± 0.049771	0.691 ± 0.058753	0.570 ± 0.083280	0.702 ± 0.040238	0.989 ± 0.035136	0.923 ± 0.021772	0.917 ± 0.023236	0.478 ± 0.098688	0.995 ± 0.014374
