	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.942 ± 0.011220	0.897 ± 0.031429	0.10193 ± 0.007087	0.887 ± 0.036284	0.794 ± 0.062858	0.3989 ± 0.075822	0.817 ± 0.073107	0.806 ± 0.067497	0.882 ± 0.025262	0.935 ± 0.058670	0.941 ± 0.011456	0.919 ± 0.016452	0.844 ± 0.035136	0.950 ± 0.045201
precision_recall_auc	0.922 ± 0.032149	0.877 ± 0.034797	0.10763 ± 0.012232	0.862 ± 0.042505	0.753 ± 0.069594	0.3969 ± 0.051420	0.780 ± 0.068294	0.766 ± 0.067561	0.864 ± 0.039180	0.916 ± 0.055146	0.920 ± 0.034080	0.915 ± 0.016719	0.817 ± 0.064417	0.936 ± 0.043913
roc_auc	0.906 ± 0.047217	0.855 ± 0.047096	0.11733 ± 0.020058	0.837 ± 0.058307	0.710 ± 0.094192	0.4397 ± 0.089615	0.726 ± 0.086559	0.718 ± 0.090111	0.853 ± 0.050805	0.873 ± 0.046768	0.902 ± 0.051220	0.901 ± 0.028322	0.806 ± 0.079651	0.905 ± 0.033539
