	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.008652	0.856 ± 0.018595	0.10592 ± 0.005896	0.840 ± 0.022583	0.712 ± 0.037190	0.3473 ± 0.014761	0.723 ± 0.032661	0.717 ± 0.034621	0.857 ± 0.022926	0.865 ± 0.022646	0.922 ± 0.008851	0.906 ± 0.014937	0.817 ± 0.037497	0.895 ± 0.021957
precision_recall_auc	0.912 ± 0.015618	0.778 ± 0.063900	0.11526 ± 0.009042	0.717 ± 0.101970	0.556 ± 0.127801	0.3769 ± 0.038506	0.686 ± 0.108053	0.617 ± 0.118700	0.743 ± 0.053276	0.943 ± 0.065132	0.909 ± 0.016137	0.900 ± 0.017261	0.583 ± 0.111880	0.973 ± 0.031782
roc_auc	0.913 ± 0.013537	0.753 ± 0.063652	0.11575 ± 0.005858	0.665 ± 0.115591	0.507 ± 0.127303	0.3717 ± 0.018515	0.709 ± 0.054308	0.597 ± 0.097745	0.717 ± 0.053512	0.992 ± 0.026352	0.911 ± 0.014002	0.903 ± 0.014727	0.511 ± 0.130421	0.995 ± 0.014374
