	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.728 ± 0.060860	0.743 ± 0.032589	0.18882 ± 0.019757	0.723 ± 0.029005	0.485 ± 0.065178	0.6285 ± 0.088464	0.487 ± 0.067449	0.486 ± 0.066047	0.780 ± 0.028384	0.707 ± 0.054690	0.708 ± 0.068440	0.792 ± 0.039861	0.744 ± 0.046849	0.741 ± 0.074381
precision_recall_auc	0.749 ± 0.047527	0.752 ± 0.048141	0.18261 ± 0.021082	0.732 ± 0.050692	0.505 ± 0.096282	0.6175 ± 0.069829	0.508 ± 0.095288	0.506 ± 0.095699	0.789 ± 0.050011	0.719 ± 0.063532	0.730 ± 0.054201	0.808 ± 0.030322	0.750 ± 0.075223	0.755 ± 0.083540
roc_auc	0.716 ± 0.044767	0.739 ± 0.033252	0.19103 ± 0.020039	0.720 ± 0.035526	0.477 ± 0.066504	0.6437 ± 0.085654	0.475 ± 0.065768	0.476 ± 0.066126	0.781 ± 0.031470	0.694 ± 0.042207	0.691 ± 0.048800	0.793 ± 0.042095	0.750 ± 0.047213	0.727 ± 0.052486
