	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.698 ± 0.050972	0.662 ± 0.021355	0.21698 ± 0.019054	0.678 ± 0.022619	0.324 ± 0.042709	0.7322 ± 0.082660	0.365 ± 0.059845	0.344 ± 0.048454	0.791 ± 0.058195	0.574 ± 0.023477	0.680 ± 0.056521	0.743 ± 0.046377	0.833 ± 0.074074	0.491 ± 0.076661
precision_recall_auc	0.697 ± 0.050596	0.689 ± 0.046096	0.21233 ± 0.017336	0.702 ± 0.038766	0.378 ± 0.092192	0.7270 ± 0.074884	0.417 ± 0.088175	0.397 ± 0.088961	0.819 ± 0.058716	0.598 ± 0.047969	0.676 ± 0.055997	0.754 ± 0.043788	0.856 ± 0.065210	0.523 ± 0.096424
roc_auc	0.690 ± 0.056882	0.681 ± 0.050235	0.21518 ± 0.018085	0.694 ± 0.044194	0.363 ± 0.100470	0.7480 ± 0.073841	0.399 ± 0.108931	0.380 ± 0.103075	0.808 ± 0.077858	0.591 ± 0.044775	0.667 ± 0.064602	0.755 ± 0.032041	0.844 ± 0.073142	0.518 ± 0.086244
