	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.743 ± 0.032411	0.733 ± 0.042858	0.20906 ± 0.027747	0.685 ± 0.053245	0.467 ± 0.085717	0.6990 ± 0.092195	0.504 ± 0.091362	0.485 ± 0.087758	0.731 ± 0.036415	0.773 ± 0.062198	0.734 ± 0.033218	0.718 ± 0.058331	0.617 ± 0.061139	0.850 ± 0.048152
precision_recall_auc	0.773 ± 0.022526	0.757 ± 0.025648	0.19132 ± 0.020729	0.720 ± 0.029177	0.513 ± 0.051296	0.6721 ± 0.089525	0.541 ± 0.063140	0.527 ± 0.055756	0.759 ± 0.026506	0.782 ± 0.058858	0.765 ± 0.024266	0.753 ± 0.043247	0.672 ± 0.055246	0.841 ± 0.061546
roc_auc	0.766 ± 0.050440	0.734 ± 0.040652	0.19782 ± 0.020819	0.686 ± 0.051590	0.468 ± 0.081305	0.6612 ± 0.078223	0.504 ± 0.089001	0.485 ± 0.084263	0.733 ± 0.033481	0.771 ± 0.065402	0.757 ± 0.054183	0.762 ± 0.041508	0.622 ± 0.063072	0.845 ± 0.057496
