	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.796 ± 0.023256	0.777 ± 0.045598	0.17846 ± 0.015856	0.743 ± 0.057489	0.554 ± 0.091195	0.6046 ± 0.070013	0.579 ± 0.092441	0.566 ± 0.091302	0.776 ± 0.041237	0.803 ± 0.061203	0.787 ± 0.025693	0.793 ± 0.035629	0.694 ± 0.070516	0.859 ± 0.050023
precision_recall_auc	0.812 ± 0.042327	0.786 ± 0.039364	0.16127 ± 0.024195	0.754 ± 0.053803	0.571 ± 0.078728	0.5587 ± 0.106872	0.591 ± 0.064887	0.581 ± 0.071473	0.790 ± 0.047078	0.802 ± 0.031418	0.804 ± 0.045626	0.818 ± 0.044411	0.717 ± 0.084660	0.855 ± 0.028748
roc_auc	0.807 ± 0.068415	0.782 ± 0.044478	0.16135 ± 0.033859	0.754 ± 0.053315	0.564 ± 0.088957	0.5886 ± 0.211713	0.575 ± 0.086220	0.570 ± 0.087412	0.791 ± 0.043778	0.785 ± 0.047948	0.796 ± 0.074295	0.825 ± 0.067414	0.728 ± 0.066512	0.836 ± 0.038331
