	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.759, 0.930]	[0.788, 0.871]	[0.10712, 0.17447]	[0.750, 0.857]	[0.576, 0.742]	[0.3512, 0.7203]	[0.596, 0.773]	[0.595, 0.753]	[0.769, 0.870]	[0.778, 0.933]	[0.744, 0.929]	[0.795, 0.919]	[0.667, 0.833]	[0.818, 0.955]
precision_recall_auc	[0.776, 0.934]	[0.682, 0.866]	[0.10867, 0.14581]	[0.600, 0.848]	[0.364, 0.732]	[0.3706, 0.4928]	[0.429, 0.773]	[0.395, 0.753]	[0.679, 0.857]	[0.750, 0.933]	[0.748, 0.932]	[0.846, 0.939]	[0.500, 0.833]	[0.818, 0.955]
roc_auc	[0.776, 0.953]	[0.732, 0.866]	[0.09718, 0.15065]	[0.667, 0.848]	[0.465, 0.732]	[0.3206, 0.4928]	[0.548, 0.815]	[0.504, 0.767]	[0.714, 0.864]	[0.778, 1.000]	[0.748, 0.952]	[0.841, 0.955]	[0.556, 0.833]	[0.818, 1.000]
