	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.770 ± 0.049471	0.692 ± 0.060781	0.20482 ± 0.025579	0.629 ± 0.080656	0.384 ± 0.121562	0.7927 ± 0.246887	0.435 ± 0.157614	0.408 ± 0.136492	0.698 ± 0.049311	0.736 ± 0.126901	0.763 ± 0.051847	0.749 ± 0.048796	0.561 ± 0.102940	0.823 ± 0.099240
precision_recall_auc	0.779 ± 0.056947	0.681 ± 0.045080	0.20434 ± 0.028174	0.602 ± 0.074041	0.362 ± 0.090159	0.8098 ± 0.228530	0.421 ± 0.092415	0.390 ± 0.089019	0.684 ± 0.042202	0.737 ± 0.068540	0.773 ± 0.059542	0.756 ± 0.055505	0.517 ± 0.101599	0.845 ± 0.057496
roc_auc	0.762 ± 0.062095	0.671 ± 0.055663	0.21583 ± 0.030439	0.593 ± 0.078176	0.343 ± 0.111326	0.8765 ± 0.245253	0.398 ± 0.130908	0.369 ± 0.117846	0.677 ± 0.045457	0.721 ± 0.099134	0.754 ± 0.065312	0.743 ± 0.068151	0.511 ± 0.093697	0.832 ± 0.071228
