	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.816 ± 0.030709	0.739 ± 0.051544	0.17499 ± 0.017476	0.680 ± 0.069784	0.479 ± 0.103088	0.5998 ± 0.138913	0.548 ± 0.108176	0.512 ± 0.104376	0.726 ± 0.043418	0.822 ± 0.074120	0.811 ± 0.031796	0.793 ± 0.041613	0.583 ± 0.079651	0.895 ± 0.048152
precision_recall_auc	0.839 ± 0.030041	0.749 ± 0.029979	0.16424 ± 0.020718	0.692 ± 0.041216	0.498 ± 0.059957	0.5570 ± 0.143928	0.576 ± 0.070353	0.535 ± 0.062500	0.731 ± 0.025408	0.846 ± 0.058732	0.835 ± 0.030787	0.810 ± 0.041062	0.589 ± 0.053672	0.909 ± 0.042855
roc_auc	0.844 ± 0.028072	0.758 ± 0.056221	0.16077 ± 0.019697	0.705 ± 0.076877	0.516 ± 0.112441	0.5491 ± 0.142354	0.583 ± 0.110195	0.548 ± 0.109987	0.742 ± 0.051277	0.841 ± 0.071722	0.840 ± 0.029017	0.818 ± 0.039262	0.611 ± 0.094426	0.905 ± 0.045201
