	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.800 ± 0.075474	0.753 ± 0.060260	0.17325 ± 0.029750	0.742 ± 0.061843	0.506 ± 0.120519	0.5470 ± 0.133897	0.506 ± 0.120365	0.506 ± 0.120402	0.816 ± 0.062919	0.690 ± 0.067654	0.790 ± 0.083147	0.832 ± 0.055392	0.806 ± 0.075223	0.700 ± 0.077850
precision_recall_auc	0.818 ± 0.060968	0.762 ± 0.043839	0.16212 ± 0.021388	0.753 ± 0.041621	0.523 ± 0.087678	0.5111 ± 0.098572	0.523 ± 0.084001	0.523 ± 0.085814	0.831 ± 0.038677	0.692 ± 0.050227	0.809 ± 0.067865	0.844 ± 0.039931	0.828 ± 0.040992	0.695 ± 0.064461
roc_auc	0.838 ± 0.061229	0.773 ± 0.042955	0.14979 ± 0.022259	0.764 ± 0.041382	0.547 ± 0.085910	0.4716 ± 0.092617	0.548 ± 0.082624	0.548 ± 0.084235	0.841 ± 0.046075	0.707 ± 0.051392	0.830 ± 0.068515	0.866 ± 0.038398	0.833 ± 0.058561	0.714 ± 0.071228
