	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.916 ± 0.021137	0.837 ± 0.023784	0.11190 ± 0.013742	0.815 ± 0.028658	0.675 ± 0.047569	0.3650 ± 0.038471	0.705 ± 0.049462	0.690 ± 0.047473	0.825 ± 0.027491	0.880 ± 0.040425	0.914 ± 0.021716	0.892 ± 0.023661	0.761 ± 0.045737	0.914 ± 0.033539
precision_recall_auc	0.918 ± 0.013651	0.764 ± 0.051864	0.11270 ± 0.008299	0.694 ± 0.089626	0.528 ± 0.103729	0.3616 ± 0.023301	0.680 ± 0.081898	0.598 ± 0.089275	0.730 ± 0.044034	0.950 ± 0.067829	0.917 ± 0.013619	0.904 ± 0.011871	0.556 ± 0.104757	0.973 ± 0.038331
roc_auc	0.914 ± 0.014638	0.790 ± 0.060066	0.11829 ± 0.009111	0.747 ± 0.078864	0.581 ± 0.120132	0.3757 ± 0.025012	0.657 ± 0.131927	0.618 ± 0.124891	0.764 ± 0.047465	0.893 ± 0.091047	0.912 ± 0.015186	0.906 ± 0.015757	0.644 ± 0.079436	0.936 ± 0.053354
