	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.901 ± 0.025894	0.828 ± 0.028346	0.11695 ± 0.016279	0.800 ± 0.033553	0.657 ± 0.056692	0.3791 ± 0.038633	0.719 ± 0.076889	0.687 ± 0.065052	0.800 ± 0.020363	0.919 ± 0.067168	0.899 ± 0.026394	0.867 ± 0.038962	0.711 ± 0.035136	0.945 ± 0.046945
precision_recall_auc	0.912 ± 0.016100	0.771 ± 0.040671	0.11654 ± 0.011401	0.706 ± 0.068567	0.543 ± 0.081341	0.3737 ± 0.029754	0.703 ± 0.070564	0.617 ± 0.070705	0.734 ± 0.035210	0.969 ± 0.064867	0.911 ± 0.016180	0.889 ± 0.019577	0.561 ± 0.084660	0.982 ± 0.038331
roc_auc	0.908 ± 0.016094	0.800 ± 0.048513	0.12121 ± 0.012317	0.759 ± 0.063515	0.600 ± 0.097026	0.3832 ± 0.031489	0.687 ± 0.108106	0.642 ± 0.100428	0.769 ± 0.039481	0.918 ± 0.080587	0.906 ± 0.016639	0.895 ± 0.019351	0.650 ± 0.069537	0.950 ± 0.050023
