	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.800 ± 0.045442	0.725 ± 0.040840	0.18383 ± 0.020680	0.678 ± 0.048556	0.449 ± 0.081680	0.5985 ± 0.110802	0.481 ± 0.091800	0.465 ± 0.085464	0.729 ± 0.034936	0.752 ± 0.069270	0.794 ± 0.048308	0.774 ± 0.052637	0.622 ± 0.063072	0.827 ± 0.063564
precision_recall_auc	0.793 ± 0.049726	0.724 ± 0.033071	0.19289 ± 0.026211	0.675 ± 0.047002	0.448 ± 0.066143	0.6454 ± 0.157514	0.483 ± 0.069869	0.465 ± 0.066347	0.728 ± 0.034679	0.755 ± 0.056021	0.786 ± 0.052602	0.766 ± 0.050648	0.617 ± 0.076129	0.832 ± 0.056894
roc_auc	0.778 ± 0.052097	0.722 ± 0.061620	0.19477 ± 0.028467	0.672 ± 0.082986	0.444 ± 0.123240	0.6734 ± 0.143815	0.474 ± 0.121901	0.458 ± 0.122146	0.728 ± 0.056248	0.746 ± 0.075128	0.770 ± 0.056147	0.773 ± 0.049117	0.617 ± 0.102940	0.827 ± 0.059844
