	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.727, 0.866]	[0.641, 0.770]	[0.15632, 0.21782]	[0.588, 0.743]	[0.283, 0.540]	[0.4780, 0.8112]	[0.292, 0.560]	[0.287, 0.545]	[0.667, 0.783]	[0.625, 0.833]	[0.712, 0.862]	[0.707, 0.866]	[0.556, 0.722]	[0.727, 0.909]
precision_recall_auc	[0.685, 0.846]	[0.659, 0.770]	[0.16908, 0.25475]	[0.581, 0.743]	[0.318, 0.540]	[0.5166, 0.9082]	[0.359, 0.587]	[0.338, 0.553]	[0.667, 0.783]	[0.667, 0.846]	[0.673, 0.842]	[0.657, 0.816]	[0.500, 0.722]	[0.727, 0.909]
roc_auc	[0.660, 0.847]	[0.631, 0.816]	[0.15107, 0.25408]	[0.533, 0.788]	[0.263, 0.631]	[0.4897, 0.9229]	[0.310, 0.667]	[0.285, 0.649]	[0.643, 0.818]	[0.667, 0.867]	[0.643, 0.842]	[0.654, 0.833]	[0.444, 0.778]	[0.727, 0.909]
