	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.477, 0.747]	[0.518, 0.679]	[0.21699, 0.27148]	[0.457, 0.667]	[0.035, 0.359]	[0.6370, 0.7449]	[0.036, 0.356]	[0.036, 0.357]	[0.565, 0.750]	[0.471, 0.619]	[0.446, 0.739]	[0.501, 0.742]	[0.444, 0.778]	[0.455, 0.636]
precision_recall_auc	[0.395, 0.602]	[0.482, 0.629]	[0.23808, 0.29641]	[0.000, 0.615]	[-0.035, 0.258]	[0.6804, 0.8669]	[-0.450, 0.257]	[-0.067, 0.257]	[0.541, 0.684]	[0.000, 0.667]	[0.375, 0.606]	[0.371, 0.620]	[0.000, 0.667]	[0.591, 1.000]
roc_auc	[0.407, 0.637]	[0.470, 0.740]	[0.23528, 0.28441]	[0.231, 0.744]	[-0.061, 0.480]	[0.6748, 0.7738]	[-0.094, 0.507]	[-0.075, 0.493]	[0.531, 0.867]	[0.375, 0.640]	[0.387, 0.631]	[0.413, 0.639]	[0.167, 0.889]	[0.591, 0.909]
