	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.576, 0.766]	[0.730, 0.854]	[0.16879, 0.21999]	[0.718, 0.842]	[0.460, 0.707]	[0.5301, 0.7066]	[0.456, 0.700]	[0.458, 0.704]	[0.789, 0.900]	[0.667, 0.800]	[0.548, 0.756]	[0.679, 0.803]	[0.778, 0.889]	[0.682, 0.818]
precision_recall_auc	[0.657, 0.758]	[0.669, 0.854]	[0.16682, 0.21752]	[0.571, 0.842]	[0.338, 0.707]	[0.5252, 0.6360]	[0.343, 0.700]	[0.341, 0.704]	[0.667, 0.900]	[0.647, 0.833]	[0.625, 0.742]	[0.707, 0.831]	[0.444, 0.889]	[0.727, 0.909]
roc_auc	[0.666, 0.781]	[0.684, 0.848]	[0.16492, 0.21382]	[0.683, 0.833]	[0.369, 0.697]	[0.5165, 0.6328]	[0.373, 0.697]	[0.371, 0.697]	[0.765, 0.864]	[0.609, 0.833]	[0.634, 0.766]	[0.727, 0.816]	[0.722, 0.833]	[0.591, 0.864]
